country,hazard,rp,income_cat,fa,v
Albania,surge,1000.0,nonpoor,0.0,0.3849999999999998
Albania,surge,1000.0,poor,0.0,0.5660000000000002
Albania,surge,1500.0,nonpoor,0.0,0.3849999999999998
Albania,surge,1500.0,poor,0.0,0.5660000000000002
Albania,surge,2000.0,nonpoor,0.0,0.3849999999999998
Albania,surge,2000.0,poor,0.0,0.5660000000000002
Albania,tsunami,1.0,nonpoor,0.0,0.3849999999999998
Albania,tsunami,1.0,poor,0.0,0.5660000000000002
Albania,tsunami,20.0,nonpoor,0.0,0.3849999999999998
Albania,tsunami,20.0,poor,0.0,0.5660000000000002
Albania,tsunami,50.0,nonpoor,0.0,0.3849999999999998
Albania,tsunami,50.0,poor,0.0,0.5660000000000002
Albania,tsunami,100.0,nonpoor,0.0,0.3849999999999998
Albania,tsunami,100.0,poor,0.0,0.5660000000000002
Albania,tsunami,250.0,nonpoor,0.0,0.3849999999999998
Albania,tsunami,250.0,poor,0.0,0.5660000000000002
Albania,tsunami,500.0,nonpoor,0.0,0.3849999999999998
Albania,tsunami,500.0,poor,0.0,0.5660000000000002
Albania,tsunami,1000.0,nonpoor,0.0,0.3849999999999998
Albania,tsunami,1000.0,poor,0.0,0.5660000000000002
Albania,tsunami,1500.0,nonpoor,0.0,0.3849999999999998
Albania,tsunami,1500.0,poor,0.0,0.5660000000000002
Albania,tsunami,2000.0,nonpoor,0.0,0.3849999999999998
Albania,tsunami,2000.0,poor,0.0,0.5660000000000002
Albania,wind,1.0,nonpoor,0.0,0.3849999999999998
Albania,wind,1.0,poor,0.0,0.5660000000000002
Albania,wind,20.0,nonpoor,0.0,0.3849999999999998
Albania,wind,20.0,poor,0.0,0.5660000000000002
Albania,wind,50.0,nonpoor,0.0,0.3849999999999998
Albania,wind,50.0,poor,0.0,0.5660000000000002
Albania,wind,100.0,nonpoor,0.0,0.3849999999999998
Albania,wind,100.0,poor,0.0,0.5660000000000002
Albania,wind,250.0,nonpoor,0.0,0.3849999999999998
Albania,wind,250.0,poor,0.0,0.5660000000000002
Albania,wind,500.0,nonpoor,0.0,0.3849999999999998
Albania,wind,500.0,poor,0.0,0.5660000000000002
Albania,wind,1000.0,nonpoor,0.0,0.3849999999999998
Albania,wind,1000.0,poor,0.0,0.5660000000000002
Albania,wind,1500.0,nonpoor,0.0,0.3849999999999998
Albania,wind,1500.0,poor,0.0,0.5660000000000002
Albania,wind,2000.0,nonpoor,0.0,0.3849999999999998
Albania,wind,2000.0,poor,0.0,0.5660000000000002
Algeria,earthquake,1.0,nonpoor,0.005881373296692203,0.10000000000000002
Algeria,earthquake,1.0,poor,0.005881373296692203,0.5503924
Algeria,earthquake,20.0,nonpoor,0.02314399724389024,0.10000000000000002
Algeria,earthquake,20.0,poor,0.02314399724389024,0.5503924
Algeria,earthquake,50.0,nonpoor,0.0446361784620015,0.10000000000000002
Algeria,earthquake,50.0,poor,0.0446361784620015,0.5503924
Algeria,earthquake,100.0,nonpoor,0.0689421514522823,0.10000000000000002
Algeria,earthquake,100.0,poor,0.0689421514522823,0.5503924
Algeria,earthquake,250.0,nonpoor,0.11305571395904015,0.10000000000000002
Algeria,earthquake,250.0,poor,0.11305571395904015,0.5503924
Algeria,earthquake,500.0,nonpoor,0.1531474669263937,0.10000000000000002
Algeria,earthquake,500.0,poor,0.1531474669263937,0.5503924
Algeria,earthquake,1000.0,nonpoor,0.1980368765030384,0.10000000000000002
Algeria,earthquake,1000.0,poor,0.1980368765030384,0.5503924
Algeria,earthquake,1500.0,nonpoor,0.2259693999893744,0.10000000000000002
Algeria,earthquake,1500.0,poor,0.2259693999893744,0.5503924
Algeria,earthquake,2000.0,nonpoor,-3.0432093253130363e-15,0.10000000000000002
Algeria,earthquake,2000.0,poor,-3.0432093253130363e-15,0.5503924
Algeria,flood,1.0,nonpoor,0.000663908920945676,0.10000000000000002
Algeria,flood,1.0,poor,0.0007371079525887834,0.5503924
Algeria,flood,20.0,nonpoor,0.005601396723768456,0.10000000000000002
Algeria,flood,20.0,poor,0.006218976640370111,0.5503924
Algeria,flood,50.0,nonpoor,0.013341799267931723,0.10000000000000002
Algeria,flood,50.0,poor,0.014812794393887009,0.5503924
Algeria,flood,100.0,nonpoor,0.01875066895490556,0.10000000000000002
Algeria,flood,100.0,poor,0.020818017000484648,0.5503924
Algeria,flood,250.0,nonpoor,0.039915348960600144,0.10000000000000002
Algeria,flood,250.0,poor,0.044316200944108465,0.5503924
Algeria,flood,500.0,nonpoor,0.04968994890357675,0.10000000000000002
Algeria,flood,500.0,poor,0.05516849577557295,0.5503924
Algeria,flood,1000.0,nonpoor,0.05843122974777579,0.10000000000000002
Algeria,flood,1000.0,poor,0.06487354329458092,0.5503924
Algeria,flood,1500.0,nonpoor,0.06133070446653719,0.10000000000000002
Algeria,flood,1500.0,poor,0.06809269852220594,0.5503924
Algeria,flood,2000.0,nonpoor,-3.721939446221343e-16,0.10000000000000002
Algeria,flood,2000.0,poor,-4.1323004983211043e-16,0.5503924
Algeria,surge,1.0,nonpoor,0.0,0.10000000000000002
Algeria,surge,1.0,poor,0.0,0.5503924
Algeria,surge,20.0,nonpoor,0.0,0.10000000000000002
Algeria,surge,20.0,poor,0.0,0.5503924
Algeria,surge,50.0,nonpoor,0.0,0.10000000000000002
Algeria,surge,50.0,poor,0.0,0.5503924
Algeria,surge,100.0,nonpoor,0.0,0.10000000000000002
Algeria,surge,100.0,poor,0.0,0.5503924
Algeria,surge,250.0,nonpoor,0.0,0.10000000000000002
Algeria,surge,250.0,poor,0.0,0.5503924
Algeria,surge,500.0,nonpoor,0.0,0.10000000000000002
Algeria,surge,500.0,poor,0.0,0.5503924
Algeria,surge,1000.0,nonpoor,0.0,0.10000000000000002
Algeria,surge,1000.0,poor,0.0,0.5503924
Algeria,surge,1500.0,nonpoor,0.0,0.10000000000000002
Algeria,surge,1500.0,poor,0.0,0.5503924
Algeria,surge,2000.0,nonpoor,0.0,0.10000000000000002
Algeria,surge,2000.0,poor,0.0,0.5503924
Algeria,tsunami,1.0,nonpoor,0.0,0.10000000000000002
Algeria,tsunami,1.0,poor,0.0,0.5503924
Algeria,tsunami,20.0,nonpoor,0.0,0.10000000000000002
Algeria,tsunami,20.0,poor,0.0,0.5503924
Algeria,tsunami,50.0,nonpoor,0.0,0.10000000000000002
Algeria,tsunami,50.0,poor,0.0,0.5503924
Algeria,tsunami,100.0,nonpoor,0.0,0.10000000000000002
Algeria,tsunami,100.0,poor,0.0,0.5503924
Algeria,tsunami,250.0,nonpoor,0.0,0.10000000000000002
Algeria,tsunami,250.0,poor,0.0,0.5503924
Algeria,tsunami,500.0,nonpoor,0.0,0.10000000000000002
Algeria,tsunami,500.0,poor,0.0,0.5503924
Algeria,tsunami,1000.0,nonpoor,0.0,0.10000000000000002
Algeria,tsunami,1000.0,poor,0.0,0.5503924
Algeria,tsunami,1500.0,nonpoor,0.0,0.10000000000000002
Algeria,tsunami,1500.0,poor,0.0,0.5503924
Algeria,tsunami,2000.0,nonpoor,0.0,0.10000000000000002
Algeria,tsunami,2000.0,poor,0.0,0.5503924
Algeria,wind,1.0,nonpoor,0.0,0.10000000000000002
Algeria,wind,1.0,poor,0.0,0.5503924
Algeria,wind,20.0,nonpoor,0.0,0.10000000000000002
Algeria,wind,20.0,poor,0.0,0.5503924
Algeria,wind,50.0,nonpoor,0.0,0.10000000000000002
Algeria,wind,50.0,poor,0.0,0.5503924
Algeria,wind,100.0,nonpoor,0.0,0.10000000000000002
Algeria,wind,100.0,poor,0.0,0.5503924
Algeria,wind,250.0,nonpoor,0.0,0.10000000000000002
Algeria,wind,250.0,poor,0.0,0.5503924
Algeria,wind,500.0,nonpoor,0.0,0.10000000000000002
Algeria,wind,500.0,poor,0.0,0.5503924
Algeria,wind,1000.0,nonpoor,0.0,0.10000000000000002
Algeria,wind,1000.0,poor,0.0,0.5503924
Algeria,wind,1500.0,nonpoor,0.0,0.10000000000000002
Algeria,wind,1500.0,poor,0.0,0.5503924
Algeria,wind,2000.0,nonpoor,0.0,0.10000000000000002
Algeria,wind,2000.0,poor,0.0,0.5503924
Angola,earthquake,1.0,nonpoor,1.997619046331152e-05,0.6999999999999998
Angola,earthquake,1.0,poor,1.997619046331152e-05,0.3
Angola,earthquake,20.0,nonpoor,0.00010322405165180788,0.6999999999999998
Angola,earthquake,20.0,poor,0.00010322405165180788,0.3
Angola,earthquake,50.0,nonpoor,0.00033432967138087816,0.6999999999999998
Angola,earthquake,50.0,poor,0.00033432967138087816,0.3
Angola,earthquake,100.0,nonpoor,0.0006368764603730527,0.6999999999999998
Angola,earthquake,100.0,poor,0.0006368764603730527,0.3
Angola,earthquake,250.0,nonpoor,0.0015647678674556526,0.6999999999999998
Angola,earthquake,250.0,poor,0.0015647678674556526,0.3
Angola,earthquake,500.0,nonpoor,0.003120910291903161,0.6999999999999998
Angola,earthquake,500.0,poor,0.003120910291903161,0.3
Angola,earthquake,1000.0,nonpoor,0.005998714347718097,0.6999999999999998
Angola,earthquake,1000.0,poor,0.005998714347718097,0.3
Angola,earthquake,1500.0,nonpoor,0.008457809398376833,0.6999999999999998
Angola,earthquake,1500.0,poor,0.008457809398376833,0.3
Angola,earthquake,2000.0,nonpoor,1.1193035312247112e-17,0.6999999999999998
Angola,earthquake,2000.0,poor,1.1193035312247112e-17,0.3
Angola,flood,1.0,nonpoor,0.00043291307223546733,0.6999999999999998
Angola,flood,1.0,poor,0.0022400272728514093,0.3
Angola,flood,20.0,nonpoor,0.0058503993136652475,0.6999999999999998
Angola,flood,20.0,poor,0.03027179094410276,0.3
Angola,flood,50.0,nonpoor,0.0103096886662097,0.6999999999999998
Angola,flood,50.0,poor,0.05334554502515847,0.3
Angola,flood,100.0,nonpoor,0.011439644685066426,0.6999999999999998
Angola,flood,100.0,poor,0.0591922899300685,0.3
Angola,flood,250.0,nonpoor,0.012665049216609044,0.6999999999999998
Angola,flood,250.0,poor,0.0655329152125459,0.3
Angola,flood,500.0,nonpoor,0.014688172040774244,0.6999999999999998
Angola,flood,500.0,poor,0.07600118377061171,0.3
Angola,flood,1000.0,nonpoor,0.017623161906000592,0.6999999999999998
Angola,flood,1000.0,poor,0.09118773683471867,0.3
Angola,flood,1500.0,nonpoor,0.01931954552054202,0.6999999999999998
Angola,flood,1500.0,poor,0.09996535480353856,0.3
Angola,flood,2000.0,nonpoor,-1.952065358455896e-16,0.6999999999999998
Angola,flood,2000.0,poor,-1.0100595065771796e-15,0.3
Angola,surge,1.0,nonpoor,0.0,0.6999999999999998
Angola,surge,1.0,poor,0.0,0.3
Angola,surge,20.0,nonpoor,0.0,0.6999999999999998
Angola,surge,20.0,poor,0.0,0.3
Angola,surge,50.0,nonpoor,0.0,0.6999999999999998
Angola,surge,50.0,poor,0.0,0.3
Angola,surge,100.0,nonpoor,0.0,0.6999999999999998
Angola,surge,100.0,poor,0.0,0.3
Angola,surge,250.0,nonpoor,0.0,0.6999999999999998
Angola,surge,250.0,poor,0.0,0.3
Angola,surge,500.0,nonpoor,0.0,0.6999999999999998
Angola,surge,500.0,poor,0.0,0.3
Angola,surge,1000.0,nonpoor,0.0,0.6999999999999998
Angola,surge,1000.0,poor,0.0,0.3
Angola,surge,1500.0,nonpoor,0.0,0.6999999999999998
Angola,surge,1500.0,poor,0.0,0.3
Angola,surge,2000.0,nonpoor,0.0,0.6999999999999998
Angola,surge,2000.0,poor,0.0,0.3
Angola,tsunami,1.0,nonpoor,0.0,0.6999999999999998
Angola,tsunami,1.0,poor,0.0,0.3
Angola,tsunami,20.0,nonpoor,0.0,0.6999999999999998
Angola,tsunami,20.0,poor,0.0,0.3
Angola,tsunami,50.0,nonpoor,0.0,0.6999999999999998
Angola,tsunami,50.0,poor,0.0,0.3
Angola,tsunami,100.0,nonpoor,0.0,0.6999999999999998
Angola,tsunami,100.0,poor,0.0,0.3
Angola,tsunami,250.0,nonpoor,0.0,0.6999999999999998
Angola,tsunami,250.0,poor,0.0,0.3
Angola,tsunami,500.0,nonpoor,0.0,0.6999999999999998
Angola,tsunami,500.0,poor,0.0,0.3
Angola,tsunami,1000.0,nonpoor,0.0,0.6999999999999998
Angola,tsunami,1000.0,poor,0.0,0.3
Angola,tsunami,1500.0,nonpoor,0.0,0.6999999999999998
Angola,tsunami,1500.0,poor,0.0,0.3
Angola,tsunami,2000.0,nonpoor,0.0,0.6999999999999998
Angola,tsunami,2000.0,poor,0.0,0.3
Angola,wind,1.0,nonpoor,0.0,0.6999999999999998
Angola,wind,1.0,poor,0.0,0.3
Angola,wind,20.0,nonpoor,0.0,0.6999999999999998
Angola,wind,20.0,poor,0.0,0.3
Angola,wind,50.0,nonpoor,0.0,0.6999999999999998
Angola,wind,50.0,poor,0.0,0.3
Angola,wind,100.0,nonpoor,0.0,0.6999999999999998
Angola,wind,100.0,poor,0.0,0.3
Angola,wind,250.0,nonpoor,0.0,0.6999999999999998
Angola,wind,250.0,poor,0.0,0.3
Angola,wind,500.0,nonpoor,0.0,0.6999999999999998
Angola,wind,500.0,poor,0.0,0.3
Angola,wind,1000.0,nonpoor,0.0,0.6999999999999998
Angola,wind,1000.0,poor,0.0,0.3
Angola,wind,1500.0,nonpoor,0.0,0.6999999999999998
Angola,wind,1500.0,poor,0.0,0.3
Angola,wind,2000.0,nonpoor,0.0,0.6999999999999998
Angola,wind,2000.0,poor,0.0,0.3
Antigua and Barbuda,earthquake,1.0,nonpoor,0.01286361996587796,0.21750000000000005
Antigua and Barbuda,earthquake,1.0,poor,0.01286361996587796,0.3
Antigua and Barbuda,earthquake,20.0,nonpoor,0.10784776713103245,0.21750000000000005
Antigua and Barbuda,earthquake,20.0,poor,0.10784776713103245,0.3
Antigua and Barbuda,earthquake,50.0,nonpoor,0.23700891722002662,0.21750000000000005
Antigua and Barbuda,earthquake,50.0,poor,0.23700891722002662,0.3
Antigua and Barbuda,earthquake,100.0,nonpoor,0.35803848473130956,0.21750000000000005
Antigua and Barbuda,earthquake,100.0,poor,0.35803848473130956,0.3
Antigua and Barbuda,earthquake,250.0,nonpoor,0.5382946645007747,0.21750000000000005
Antigua and Barbuda,earthquake,250.0,poor,0.5382946645007747,0.3
Antigua and Barbuda,earthquake,500.0,nonpoor,0.689984177482834,0.21750000000000005
Antigua and Barbuda,earthquake,500.0,poor,0.689984177482834,0.3
Antigua and Barbuda,earthquake,1000.0,nonpoor,0.8322246597647805,0.21750000000000005
Antigua and Barbuda,earthquake,1000.0,poor,0.8322246597647805,0.3
Antigua and Barbuda,earthquake,1500.0,nonpoor,0.9000000000000001,0.22474146243250406
Antigua and Barbuda,earthquake,1500.0,poor,0.9000000000000001,0.3099882240448331
Antigua and Barbuda,earthquake,2000.0,nonpoor,0.0,0.21750000000000005
Antigua and Barbuda,earthquake,2000.0,poor,0.0,0.3
Antigua and Barbuda,flood,1.0,nonpoor,0.0,0.21750000000000005
Antigua and Barbuda,flood,1.0,poor,0.0,0.3
Antigua and Barbuda,flood,20.0,nonpoor,0.0,0.21750000000000005
Antigua and Barbuda,flood,20.0,poor,0.0,0.3
Antigua and Barbuda,flood,50.0,nonpoor,0.0,0.21750000000000005
Antigua and Barbuda,flood,50.0,poor,0.0,0.3
Antigua and Barbuda,flood,100.0,nonpoor,0.0,0.21750000000000005
Antigua and Barbuda,flood,100.0,poor,0.0,0.3
Antigua and Barbuda,flood,250.0,nonpoor,0.0,0.21750000000000005
Antigua and Barbuda,flood,250.0,poor,0.0,0.3
Antigua and Barbuda,flood,500.0,nonpoor,0.0,0.21750000000000005
Antigua and Barbuda,flood,500.0,poor,0.0,0.3
Antigua and Barbuda,flood,1000.0,nonpoor,0.0,0.21750000000000005
Antigua and Barbuda,flood,1000.0,poor,0.0,0.3
Antigua and Barbuda,flood,1500.0,nonpoor,0.0,0.21750000000000005
Antigua and Barbuda,flood,1500.0,poor,0.0,0.3
Antigua and Barbuda,flood,2000.0,nonpoor,0.0,0.21750000000000005
Antigua and Barbuda,flood,2000.0,poor,0.0,0.3
Antigua and Barbuda,surge,1.0,nonpoor,0.023001023582204003,0.21750000000000005
Antigua and Barbuda,surge,1.0,poor,0.02561266619544816,0.3
Antigua and Barbuda,surge,20.0,nonpoor,0.3179049592197386,0.21750000000000005
Antigua and Barbuda,surge,20.0,poor,0.354001358820941,0.3
Antigua and Barbuda,surge,50.0,nonpoor,0.5972213333082819,0.21750000000000005
Antigua and Barbuda,surge,50.0,poor,0.6650326060558639,0.3
Antigua and Barbuda,surge,100.0,nonpoor,0.8474101959940125,0.21750000000000005
Antigua and Barbuda,surge,100.0,poor,0.9436290695083137,0.3
Antigua and Barbuda,surge,250.0,nonpoor,0.8800157873636144,0.2926137060080089
Antigua and Barbuda,surge,250.0,poor,0.9799368505455425,0.4036051117351846
Antigua and Barbuda,surge,500.0,nonpoor,0.8800157873636144,0.3326433303267111
Antigua and Barbuda,surge,500.0,poor,0.9799368505455425,0.45881838665753244
Antigua and Barbuda,surge,1000.0,nonpoor,0.8800157873636144,0.3870868739849524
Antigua and Barbuda,surge,1000.0,poor,0.9799368505455425,0.5339129296344169
Antigua and Barbuda,surge,1500.0,nonpoor,0.8800157873636144,0.3961183468218263
Antigua and Barbuda,surge,1500.0,poor,0.9799368505455425,0.5463701335473464
Antigua and Barbuda,surge,2000.0,nonpoor,1.5536582891234262e-14,0.21750000000000005
Antigua and Barbuda,surge,2000.0,poor,1.730067838019943e-14,0.3
Antigua and Barbuda,tsunami,1.0,nonpoor,0.0,0.21750000000000005
Antigua and Barbuda,tsunami,1.0,poor,0.0,0.3
Antigua and Barbuda,tsunami,20.0,nonpoor,0.0,0.21750000000000005
Antigua and Barbuda,tsunami,20.0,poor,0.0,0.3
Antigua and Barbuda,tsunami,50.0,nonpoor,0.0,0.21750000000000005
Antigua and Barbuda,tsunami,50.0,poor,0.0,0.3
Antigua and Barbuda,tsunami,100.0,nonpoor,0.0,0.21750000000000005
Antigua and Barbuda,tsunami,100.0,poor,0.0,0.3
Antigua and Barbuda,tsunami,250.0,nonpoor,0.0,0.21750000000000005
Antigua and Barbuda,tsunami,250.0,poor,0.0,0.3
Antigua and Barbuda,tsunami,500.0,nonpoor,0.001807831590184256,0.21750000000000005
Antigua and Barbuda,tsunami,500.0,poor,0.001807831590184256,0.3
Antigua and Barbuda,tsunami,1000.0,nonpoor,0.007794901390875437,0.21750000000000005
Antigua and Barbuda,tsunami,1000.0,poor,0.007794901390875437,0.3
Antigua and Barbuda,tsunami,1500.0,nonpoor,0.013628268910619778,0.21750000000000005
Antigua and Barbuda,tsunami,1500.0,poor,0.013628268910619778,0.3
Antigua and Barbuda,tsunami,2000.0,nonpoor,0.06084658550498696,0.21750000000000005
Antigua and Barbuda,tsunami,2000.0,poor,0.06084658550498696,0.3
Antigua and Barbuda,wind,1.0,nonpoor,0.0640874719323447,0.21750000000000005
Antigua and Barbuda,wind,1.0,poor,0.0640874719323447,0.3
Antigua and Barbuda,wind,20.0,nonpoor,0.6416484697031708,0.21750000000000005
Antigua and Barbuda,wind,20.0,poor,0.6416484697031708,0.3
Antigua and Barbuda,wind,50.0,nonpoor,0.9,0.540572385921282
Antigua and Barbuda,wind,50.0,poor,0.9,0.7456170840293543
Antigua and Barbuda,wind,100.0,nonpoor,0.9,0.6746948870575218
Antigua and Barbuda,wind,100.0,poor,0.9,0.9306136373207194
Antigua and Barbuda,wind,250.0,nonpoor,0.9,0.7639872512860902
Antigua and Barbuda,wind,250.0,poor,0.9,0.99
Antigua and Barbuda,wind,500.0,nonpoor,0.0,0.21750000000000005
Antigua and Barbuda,wind,500.0,poor,0.0,0.3
Antigua and Barbuda,wind,1000.0,nonpoor,0.0,0.21750000000000005
Antigua and Barbuda,wind,1000.0,poor,0.0,0.3
Antigua and Barbuda,wind,1500.0,nonpoor,0.0,0.21750000000000005
Antigua and Barbuda,wind,1500.0,poor,0.0,0.3
Antigua and Barbuda,wind,2000.0,nonpoor,0.0,0.21750000000000005
Antigua and Barbuda,wind,2000.0,poor,0.0,0.3
Argentina,earthquake,1.0,nonpoor,0.001455583634807006,0.3973657374999999
Argentina,earthquake,1.0,poor,0.001455583634807006,0.6999999999999998
Argentina,earthquake,20.0,nonpoor,0.0061532207499186715,0.3973657374999999
Argentina,earthquake,20.0,poor,0.0061532207499186715,0.6999999999999998
Argentina,earthquake,50.0,nonpoor,0.012421404449449176,0.3973657374999999
Argentina,earthquake,50.0,poor,0.012421404449449176,0.6999999999999998
Argentina,earthquake,100.0,nonpoor,0.01851975891227066,0.3973657374999999
Argentina,earthquake,100.0,poor,0.01851975891227066,0.6999999999999998
Argentina,earthquake,250.0,nonpoor,0.02766196369731094,0.3973657374999999
Argentina,earthquake,250.0,poor,0.02766196369731094,0.6999999999999998
Argentina,earthquake,500.0,nonpoor,0.03476107502440229,0.3973657374999999
Argentina,earthquake,500.0,poor,0.03476107502440229,0.6999999999999998
Argentina,earthquake,1000.0,nonpoor,0.041929497601572566,0.3973657374999999
Argentina,earthquake,1000.0,poor,0.041929497601572566,0.6999999999999998
Argentina,earthquake,1500.0,nonpoor,0.04614080984079607,0.3973657374999999
Argentina,earthquake,1500.0,poor,0.04614080984079607,0.6999999999999998
Argentina,earthquake,2000.0,nonpoor,0.0,0.3973657374999999
Argentina,earthquake,2000.0,poor,0.0,0.6999999999999998
Argentina,flood,1.0,nonpoor,0.0007038207753012353,0.3973657374999999
Argentina,flood,1.0,poor,0.0007814202736314693,0.6999999999999998
Argentina,flood,20.0,nonpoor,0.005227635710830009,0.3973657374999999
Argentina,flood,20.0,poor,0.005804006745686152,0.6999999999999998
Argentina,flood,50.0,nonpoor,0.00972174406133432,0.3973657374999999
Argentina,flood,50.0,poor,0.010793611344211258,0.6999999999999998
Argentina,flood,100.0,nonpoor,0.01392836887264978,0.3973657374999999
Argentina,flood,100.0,poor,0.015464036012645009,0.6999999999999998
Argentina,flood,250.0,nonpoor,0.02082524598638872,0.3973657374999999
Argentina,flood,250.0,poor,0.023121325752513584,0.6999999999999998
Argentina,flood,500.0,nonpoor,0.02751569209373955,0.3973657374999999
Argentina,flood,500.0,poor,0.03054942451200968,0.6999999999999998
Argentina,flood,1000.0,nonpoor,0.035855096168977064,0.3973657374999999
Argentina,flood,1000.0,poor,0.03980828648806657,0.6999999999999998
Argentina,flood,1500.0,nonpoor,0.038676169169353965,0.3973657374999999
Argentina,flood,1500.0,poor,0.04294039584494847,0.6999999999999998
Argentina,flood,2000.0,nonpoor,2.570452727717442e-16,0.3973657374999999
Argentina,flood,2000.0,poor,2.853857039087882e-16,0.6999999999999998
Argentina,surge,1.0,nonpoor,0.0,0.3973657374999999
Argentina,surge,1.0,poor,0.0,0.6999999999999998
Argentina,surge,20.0,nonpoor,0.0,0.3973657374999999
Argentina,surge,20.0,poor,0.0,0.6999999999999998
Argentina,surge,50.0,nonpoor,0.0,0.3973657374999999
Argentina,surge,50.0,poor,0.0,0.6999999999999998
Argentina,surge,100.0,nonpoor,0.0,0.3973657374999999
Argentina,surge,100.0,poor,0.0,0.6999999999999998
Argentina,surge,250.0,nonpoor,0.0,0.3973657374999999
Argentina,surge,250.0,poor,0.0,0.6999999999999998
Argentina,surge,500.0,nonpoor,0.0,0.3973657374999999
Argentina,surge,500.0,poor,0.0,0.6999999999999998
Argentina,surge,1000.0,nonpoor,0.0,0.3973657374999999
Argentina,surge,1000.0,poor,0.0,0.6999999999999998
Argentina,surge,1500.0,nonpoor,0.0,0.3973657374999999
Argentina,surge,1500.0,poor,0.0,0.6999999999999998
Argentina,surge,2000.0,nonpoor,0.0,0.3973657374999999
Argentina,surge,2000.0,poor,0.0,0.6999999999999998
Argentina,tsunami,1.0,nonpoor,0.0,0.3973657374999999
Argentina,tsunami,1.0,poor,0.0,0.6999999999999998
Argentina,tsunami,20.0,nonpoor,0.0,0.3973657374999999
Argentina,tsunami,20.0,poor,0.0,0.6999999999999998
Argentina,tsunami,50.0,nonpoor,0.0,0.3973657374999999
Argentina,tsunami,50.0,poor,0.0,0.6999999999999998
Argentina,tsunami,100.0,nonpoor,0.0,0.3973657374999999
Argentina,tsunami,100.0,poor,0.0,0.6999999999999998
Argentina,tsunami,250.0,nonpoor,0.0,0.3973657374999999
Argentina,tsunami,250.0,poor,0.0,0.6999999999999998
Argentina,tsunami,500.0,nonpoor,0.0,0.3973657374999999
Argentina,tsunami,500.0,poor,0.0,0.6999999999999998
Argentina,tsunami,1000.0,nonpoor,0.0,0.3973657374999999
Argentina,tsunami,1000.0,poor,0.0,0.6999999999999998
